id;Date;Renewable Generation [GWh];Energy Source
6280;22/02/2021 07:00;1.52;Wind
6281;22/02/2021 08:00;2.24;Biomass
6282;22/02/2021 08:00;0.63;Geothermal
6283;22/02/2021 08:00;8.23;Hydro
6284;22/02/2021 08:00;2.82;Photovoltaic
6285;22/02/2021 08:00;1.33;Wind
6286;22/02/2021 09:00;2.15;Biomass
6287;22/02/2021 09:00;0.63;Geothermal
6288;22/02/2021 09:00;7.05;Hydro
6289;22/02/2021 09:00;4.92;Photovoltaic
6290;22/02/2021 09:00;1.25;Wind
6291;22/02/2021 10:00;2.04;Biomass
6292;22/02/2021 10:00;0.63;Geothermal
6293;22/02/2021 10:00;5.87;Hydro
6294;22/02/2021 10:00;6.05;Photovoltaic
6295;22/02/2021 10:00;1.22;Wind
6296;22/02/2021 11:00;1.98;Biomass
6297;22/02/2021 11:00;0.63;Geothermal
6298;22/02/2021 11:00;4.49;Hydro
6299;22/02/2021 11:00;7.18;Photovoltaic
6300;22/02/2021 11:00;1.22;Wind
6301;22/02/2021 12:00;1.88;Biomass
6302;22/02/2021 12:00;0.63;Geothermal
6303;22/02/2021 12:00;3.61;Hydro
6304;22/02/2021 12:00;7.36;Photovoltaic
6305;22/02/2021 12:00;1.22;Wind
6306;22/02/2021 13:00;1.93;Biomass
6307;22/02/2021 13:00;0.63;Geothermal
6308;22/02/2021 13:00;3.61;Hydro
6309;22/02/2021 13:00;7.49;Photovoltaic
6310;22/02/2021 13:00;1.22;Wind
6311;22/02/2021 14:00;2.14;Biomass
6312;22/02/2021 14:00;0.63;Geothermal
6313;22/02/2021 14:00;3.71;Hydro
6314;22/02/2021 14:00;6.67;Photovoltaic
6315;22/02/2021 14:00;1.19;Wind
6316;22/02/2021 15:00;2.27;Biomass
6317;22/02/2021 15:00;0.64;Geothermal
6318;22/02/2021 15:00;3.87;Hydro
6319;22/02/2021 15:00;5.24;Photovoltaic
6320;22/02/2021 15:00;1.13;Wind
6321;22/02/2021 16:00;2.41;Biomass
6322;22/02/2021 16:00;0.64;Geothermal
6323;22/02/2021 16:00;5.35;Hydro
6324;22/02/2021 16:00;2.34;Photovoltaic
6325;22/02/2021 16:00;1.07;Wind
6326;22/02/2021 17:00;2.47;Biomass
6327;22/02/2021 17:00;0.64;Geothermal
6328;22/02/2021 17:00;7.20;Hydro
6329;22/02/2021 17:00;0.18;Photovoltaic
6330;22/02/2021 17:00;1.05;Wind
6331;22/02/2021 18:00;2.52;Biomass
6332;22/02/2021 18:00;0.64;Geothermal
6333;22/02/2021 18:00;8.46;Hydro
6334;22/02/2021 18:00;0.00;Photovoltaic
6335;22/02/2021 18:00;1.10;Wind
6336;22/02/2021 19:00;2.60;Biomass
6337;22/02/2021 19:00;0.64;Geothermal
6338;22/02/2021 19:00;8.69;Hydro
6339;22/02/2021 19:00;0.00;Photovoltaic
6340;22/02/2021 19:00;1.07;Wind
6341;22/02/2021 20:00;2.53;Biomass
6342;22/02/2021 20:00;0.64;Geothermal
6343;22/02/2021 20:00;7.22;Hydro
6344;22/02/2021 20:00;0.00;Photovoltaic
6345;22/02/2021 20:00;1.00;Wind
6346;22/02/2021 21:00;2.36;Biomass
6347;22/02/2021 21:00;0.64;Geothermal
6348;22/02/2021 21:00;4.64;Hydro
6349;22/02/2021 21:00;0.00;Photovoltaic
6350;22/02/2021 21:00;0.98;Wind
6351;22/02/2021 22:00;2.14;Biomass
6352;22/02/2021 22:00;0.64;Geothermal
6353;22/02/2021 22:00;3.72;Hydro
6354;22/02/2021 22:00;0.00;Photovoltaic
6355;22/02/2021 22:00;0.84;Wind
6356;22/02/2021 23:00;1.95;Biomass
6357;22/02/2021 23:00;0.64;Geothermal
6358;22/02/2021 23:00;3.59;Hydro
6359;22/02/2021 23:00;0.00;Photovoltaic
6360;22/02/2021 23:00;0.76;Wind
6361;23/02/2021 00:00;1.70;Biomass
6362;23/02/2021 00:00;0.64;Geothermal
6363;23/02/2021 00:00;2.83;Hydro
6364;23/02/2021 00:00;0.00;Photovoltaic
6365;23/02/2021 00:00;0.70;Wind
6366;23/02/2021 01:00;1.61;Biomass
6367;23/02/2021 01:00;0.64;Geothermal
6368;23/02/2021 01:00;2.60;Hydro
6369;23/02/2021 01:00;0.00;Photovoltaic
6370;23/02/2021 01:00;0.71;Wind
6371;23/02/2021 02:00;1.54;Biomass
6372;23/02/2021 02:00;0.64;Geothermal
6373;23/02/2021 02:00;2.61;Hydro
6374;23/02/2021 02:00;0.00;Photovoltaic
6375;23/02/2021 02:00;0.74;Wind
6376;23/02/2021 03:00;1.54;Biomass
6377;23/02/2021 03:00;0.64;Geothermal
6378;23/02/2021 03:00;2.59;Hydro
6379;23/02/2021 03:00;0.00;Photovoltaic
6380;23/02/2021 03:00;0.84;Wind
6381;23/02/2021 04:00;1.58;Biomass
6382;23/02/2021 04:00;0.64;Geothermal
6383;23/02/2021 04:00;2.70;Hydro
6384;23/02/2021 04:00;0.00;Photovoltaic
6385;23/02/2021 04:00;1.05;Wind
6386;23/02/2021 05:00;1.68;Biomass
6387;23/02/2021 05:00;0.64;Geothermal
6388;23/02/2021 05:00;2.81;Hydro
6389;23/02/2021 05:00;0.00;Photovoltaic
6390;23/02/2021 05:00;1.12;Wind
6391;23/02/2021 06:00;1.90;Biomass
6392;23/02/2021 06:00;0.64;Geothermal
6393;23/02/2021 06:00;4.31;Hydro
6394;23/02/2021 06:00;0.00;Photovoltaic
6395;23/02/2021 06:00;1.19;Wind
6396;23/02/2021 07:00;2.19;Biomass
6397;23/02/2021 07:00;0.64;Geothermal
6398;23/02/2021 07:00;7.47;Hydro
6399;23/02/2021 07:00;0.67;Photovoltaic
6400;23/02/2021 07:00;1.26;Wind
6401;23/02/2021 08:00;2.35;Biomass
6402;23/02/2021 08:00;0.64;Geothermal
6403;23/02/2021 08:00;9.23;Hydro
6404;23/02/2021 08:00;3.49;Photovoltaic
6405;23/02/2021 08:00;1.10;Wind
6406;23/02/2021 09:00;2.34;Biomass
6407;23/02/2021 09:00;0.64;Geothermal
6408;23/02/2021 09:00;6.87;Hydro
6409;23/02/2021 09:00;6.46;Photovoltaic
6410;23/02/2021 09:00;1.07;Wind
6411;23/02/2021 10:00;2.29;Biomass
6412;23/02/2021 10:00;0.63;Geothermal
6413;23/02/2021 10:00;4.76;Hydro
6414;23/02/2021 10:00;8.61;Photovoltaic
6415;23/02/2021 10:00;0.96;Wind
6416;23/02/2021 11:00;2.21;Biomass
6417;23/02/2021 11:00;0.64;Geothermal
6418;23/02/2021 11:00;3.95;Hydro
6419;23/02/2021 11:00;9.69;Photovoltaic
6420;23/02/2021 11:00;0.85;Wind
6421;23/02/2021 12:00;2.10;Biomass
6422;23/02/2021 12:00;0.64;Geothermal
6423;23/02/2021 12:00;3.71;Hydro
6424;23/02/2021 12:00;10.14;Photovoltaic
6425;23/02/2021 12:00;0.91;Wind
6426;23/02/2021 13:00;2.10;Biomass
6427;23/02/2021 13:00;0.64;Geothermal
6428;23/02/2021 13:00;3.73;Hydro
6429;23/02/2021 13:00;9.94;Photovoltaic
6430;23/02/2021 13:00;1.02;Wind
6431;23/02/2021 14:00;2.24;Biomass
6432;23/02/2021 14:00;0.64;Geothermal
6433;23/02/2021 14:00;3.84;Hydro
6434;23/02/2021 14:00;8.94;Photovoltaic
6435;23/02/2021 14:00;1.20;Wind
6436;23/02/2021 15:00;2.27;Biomass
6437;23/02/2021 15:00;0.64;Geothermal
6438;23/02/2021 15:00;4.27;Hydro
6439;23/02/2021 15:00;6.46;Photovoltaic
6440;23/02/2021 15:00;1.31;Wind
6441;23/02/2021 16:00;2.36;Biomass
6442;23/02/2021 16:00;0.64;Geothermal
6443;23/02/2021 16:00;5.94;Hydro
6444;23/02/2021 16:00;3.01;Photovoltaic
6445;23/02/2021 16:00;1.46;Wind
6446;23/02/2021 17:00;2.42;Biomass
6447;23/02/2021 17:00;0.64;Geothermal
6448;23/02/2021 17:00;7.12;Hydro
6449;23/02/2021 17:00;0.36;Photovoltaic
6450;23/02/2021 17:00;1.76;Wind
6451;23/02/2021 18:00;2.47;Biomass
6452;23/02/2021 18:00;0.64;Geothermal
6453;23/02/2021 18:00;9.19;Hydro
6454;23/02/2021 18:00;0.00;Photovoltaic
6455;23/02/2021 18:00;1.90;Wind
6456;23/02/2021 19:00;2.46;Biomass
6457;23/02/2021 19:00;0.64;Geothermal
6458;23/02/2021 19:00;8.94;Hydro
6459;23/02/2021 19:00;0.00;Photovoltaic
6460;23/02/2021 19:00;2.03;Wind
6461;23/02/2021 20:00;2.34;Biomass
6462;23/02/2021 20:00;0.64;Geothermal
6463;23/02/2021 20:00;7.73;Hydro
6464;23/02/2021 20:00;0.00;Photovoltaic
6465;23/02/2021 20:00;2.13;Wind
6466;23/02/2021 21:00;2.21;Biomass
6467;23/02/2021 21:00;0.64;Geothermal
6468;23/02/2021 21:00;4.75;Hydro
6469;23/02/2021 21:00;0.00;Photovoltaic
6470;23/02/2021 21:00;2.12;Wind
6471;23/02/2021 22:00;2.06;Biomass
6472;23/02/2021 22:00;0.64;Geothermal
6473;23/02/2021 22:00;3.44;Hydro
6474;23/02/2021 22:00;0.00;Photovoltaic
6475;23/02/2021 22:00;2.15;Wind
6476;23/02/2021 23:00;1.88;Biomass
6477;23/02/2021 23:00;0.64;Geothermal
6478;23/02/2021 23:00;3.20;Hydro
6479;23/02/2021 23:00;0.00;Photovoltaic
6480;23/02/2021 23:00;2.21;Wind
6481;24/02/2021 00:00;1.59;Biomass
6482;24/02/2021 00:00;0.64;Geothermal
6483;24/02/2021 00:00;2.81;Hydro
6484;24/02/2021 00:00;0.00;Photovoltaic
6485;24/02/2021 00:00;2.34;Wind
6486;24/02/2021 01:00;1.46;Biomass
6487;24/02/2021 01:00;0.64;Geothermal
6488;24/02/2021 01:00;2.87;Hydro
6489;24/02/2021 01:00;0.00;Photovoltaic
6490;24/02/2021 01:00;2.60;Wind
6491;24/02/2021 02:00;1.41;Biomass
6492;24/02/2021 02:00;0.64;Geothermal
6493;24/02/2021 02:00;2.64;Hydro
6494;24/02/2021 02:00;0.00;Photovoltaic
6495;24/02/2021 02:00;2.70;Wind
6496;24/02/2021 03:00;1.39;Biomass
6497;24/02/2021 03:00;0.64;Geothermal
6498;24/02/2021 03:00;2.60;Hydro
6499;24/02/2021 03:00;0.00;Photovoltaic
6500;24/02/2021 03:00;2.87;Wind
6501;24/02/2021 04:00;1.47;Biomass
6502;24/02/2021 04:00;0.64;Geothermal
6503;24/02/2021 04:00;2.64;Hydro
6504;24/02/2021 04:00;0.00;Photovoltaic
6505;24/02/2021 04:00;3.15;Wind
6506;24/02/2021 05:00;1.70;Biomass
6507;24/02/2021 05:00;0.64;Geothermal
6508;24/02/2021 05:00;2.87;Hydro
6509;24/02/2021 05:00;0.00;Photovoltaic
6510;24/02/2021 05:00;3.37;Wind
6511;24/02/2021 06:00;2.02;Biomass
6512;24/02/2021 06:00;0.64;Geothermal
6513;24/02/2021 06:00;3.58;Hydro
6514;24/02/2021 06:00;0.01;Photovoltaic
6515;24/02/2021 06:00;3.22;Wind
6516;24/02/2021 07:00;2.32;Biomass
6517;24/02/2021 07:00;0.64;Geothermal
6518;24/02/2021 07:00;5.60;Hydro
6519;24/02/2021 07:00;0.87;Photovoltaic
6520;24/02/2021 07:00;2.92;Wind
6521;24/02/2021 08:00;2.33;Biomass
6522;24/02/2021 08:00;0.63;Geothermal
6523;24/02/2021 08:00;7.24;Hydro
6524;24/02/2021 08:00;4.16;Photovoltaic
6525;24/02/2021 08:00;2.71;Wind
6526;24/02/2021 09:00;2.26;Biomass
6527;24/02/2021 09:00;0.63;Geothermal
6528;24/02/2021 09:00;5.60;Hydro
6529;24/02/2021 09:00;7.69;Photovoltaic
6530;24/02/2021 09:00;2.41;Wind
6531;24/02/2021 10:00;2.12;Biomass
6532;24/02/2021 10:00;0.63;Geothermal
6533;24/02/2021 10:00;4.07;Hydro
6534;24/02/2021 10:00;9.98;Photovoltaic
6535;24/02/2021 10:00;2.37;Wind
6536;24/02/2021 11:00;2.00;Biomass
6537;24/02/2021 11:00;0.63;Geothermal
6538;24/02/2021 11:00;3.79;Hydro
6539;24/02/2021 11:00;11.49;Photovoltaic
6540;24/02/2021 11:00;2.23;Wind
6541;24/02/2021 12:00;1.84;Biomass
6542;24/02/2021 12:00;0.63;Geothermal
6543;24/02/2021 12:00;3.64;Hydro
6544;24/02/2021 12:00;11.88;Photovoltaic
6545;24/02/2021 12:00;2.01;Wind
6546;24/02/2021 13:00;1.87;Biomass
6547;24/02/2021 13:00;0.63;Geothermal
6548;24/02/2021 13:00;3.40;Hydro
6549;24/02/2021 13:00;11.30;Photovoltaic
6550;24/02/2021 13:00;1.76;Wind
6551;24/02/2021 14:00;2.02;Biomass
6552;24/02/2021 14:00;0.63;Geothermal
6553;24/02/2021 14:00;3.68;Hydro
6554;24/02/2021 14:00;9.89;Photovoltaic
6555;24/02/2021 14:00;1.43;Wind
6556;24/02/2021 15:00;2.12;Biomass
6557;24/02/2021 15:00;0.63;Geothermal
6558;24/02/2021 15:00;4.31;Hydro
6559;24/02/2021 15:00;7.35;Photovoltaic
6560;24/02/2021 15:00;1.29;Wind
6561;24/02/2021 16:00;2.31;Biomass
6562;24/02/2021 16:00;0.63;Geothermal
6563;24/02/2021 16:00;5.80;Hydro
6564;24/02/2021 16:00;3.58;Photovoltaic
6565;24/02/2021 16:00;1.39;Wind
6566;24/02/2021 17:00;2.42;Biomass
6567;24/02/2021 17:00;0.62;Geothermal
6568;24/02/2021 17:00;7.43;Hydro
6569;24/02/2021 17:00;0.46;Photovoltaic
6570;24/02/2021 17:00;1.70;Wind
6571;24/02/2021 18:00;2.46;Biomass
6572;24/02/2021 18:00;0.63;Geothermal
6573;24/02/2021 18:00;9.36;Hydro
6574;24/02/2021 18:00;0.00;Photovoltaic
6575;24/02/2021 18:00;1.90;Wind
6576;24/02/2021 19:00;2.51;Biomass
6577;24/02/2021 19:00;0.63;Geothermal
6578;24/02/2021 19:00;8.96;Hydro
6579;24/02/2021 19:00;0.00;Photovoltaic
6580;24/02/2021 19:00;1.85;Wind
6581;24/02/2021 20:00;2.48;Biomass
6582;24/02/2021 20:00;0.63;Geothermal
6583;24/02/2021 20:00;7.58;Hydro
6584;24/02/2021 20:00;0.00;Photovoltaic
6585;24/02/2021 20:00;1.89;Wind
6586;24/02/2021 21:00;2.35;Biomass
6587;24/02/2021 21:00;0.63;Geothermal
6588;24/02/2021 21:00;4.93;Hydro
6589;24/02/2021 21:00;0.00;Photovoltaic
6590;24/02/2021 21:00;1.79;Wind
6591;24/02/2021 22:00;2.12;Biomass
6592;24/02/2021 22:00;0.63;Geothermal
6593;24/02/2021 22:00;3.76;Hydro
6594;24/02/2021 22:00;0.00;Photovoltaic
6595;24/02/2021 22:00;1.58;Wind
6596;24/02/2021 23:00;1.96;Biomass
6597;24/02/2021 23:00;0.64;Geothermal
6598;24/02/2021 23:00;3.42;Hydro
6599;24/02/2021 23:00;0.00;Photovoltaic
6600;24/02/2021 23:00;1.45;Wind
6601;25/02/2021 00:00;1.96;Biomass
6602;25/02/2021 00:00;0.64;Geothermal
6603;25/02/2021 00:00;2.89;Hydro
6604;25/02/2021 00:00;0.00;Photovoltaic
6605;25/02/2021 00:00;1.35;Wind
6606;25/02/2021 01:00;1.91;Biomass
6607;25/02/2021 01:00;0.64;Geothermal
6608;25/02/2021 01:00;2.65;Hydro
6609;25/02/2021 01:00;0.00;Photovoltaic
6610;25/02/2021 01:00;1.22;Wind
6611;25/02/2021 02:00;1.88;Biomass
6612;25/02/2021 02:00;0.64;Geothermal
6613;25/02/2021 02:00;2.63;Hydro
6614;25/02/2021 02:00;0.00;Photovoltaic
6615;25/02/2021 02:00;1.27;Wind
6616;25/02/2021 03:00;1.89;Biomass
6617;25/02/2021 03:00;0.64;Geothermal
6618;25/02/2021 03:00;2.73;Hydro
6619;25/02/2021 03:00;0.00;Photovoltaic
6620;25/02/2021 03:00;1.16;Wind
6621;25/02/2021 04:00;1.93;Biomass
6622;25/02/2021 04:00;0.64;Geothermal
6623;25/02/2021 04:00;2.79;Hydro
6624;25/02/2021 04:00;0.00;Photovoltaic
6625;25/02/2021 04:00;1.07;Wind
6626;25/02/2021 05:00;2.06;Biomass
6627;25/02/2021 05:00;0.64;Geothermal
6628;25/02/2021 05:00;3.02;Hydro
6629;25/02/2021 05:00;0.00;Photovoltaic
6630;25/02/2021 05:00;1.03;Wind
6631;25/02/2021 06:00;2.31;Biomass
6632;25/02/2021 06:00;0.64;Geothermal
6633;25/02/2021 06:00;5.96;Hydro
6634;25/02/2021 06:00;0.01;Photovoltaic
6635;25/02/2021 06:00;0.90;Wind
6636;25/02/2021 07:00;2.51;Biomass
6637;25/02/2021 07:00;0.64;Geothermal
6638;25/02/2021 07:00;8.18;Hydro
6639;25/02/2021 07:00;0.93;Photovoltaic
6640;25/02/2021 07:00;0.76;Wind
6641;25/02/2021 08:00;2.52;Biomass
6642;25/02/2021 08:00;0.64;Geothermal
6643;25/02/2021 08:00;9.53;Hydro
6644;25/02/2021 08:00;4.36;Photovoltaic
6645;25/02/2021 08:00;0.75;Wind
6646;25/02/2021 09:00;2.44;Biomass
6647;25/02/2021 09:00;0.64;Geothermal
6648;25/02/2021 09:00;6.20;Hydro
6649;25/02/2021 09:00;7.88;Photovoltaic
6650;25/02/2021 09:00;0.71;Wind
6651;25/02/2021 10:00;2.34;Biomass
6652;25/02/2021 10:00;0.64;Geothermal
6653;25/02/2021 10:00;4.69;Hydro
6654;25/02/2021 10:00;10.30;Photovoltaic
6655;25/02/2021 10:00;0.67;Wind
6656;25/02/2021 11:00;2.23;Biomass
6657;25/02/2021 11:00;0.64;Geothermal
6658;25/02/2021 11:00;4.00;Hydro
6659;25/02/2021 11:00;11.44;Photovoltaic
6660;25/02/2021 11:00;0.58;Wind
6661;25/02/2021 12:00;2.07;Biomass
6662;25/02/2021 12:00;0.64;Geothermal
6663;25/02/2021 12:00;3.57;Hydro
6664;25/02/2021 12:00;11.78;Photovoltaic
6665;25/02/2021 12:00;0.48;Wind
6666;25/02/2021 13:00;2.06;Biomass
6667;25/02/2021 13:00;0.64;Geothermal
6668;25/02/2021 13:00;3.45;Hydro
6669;25/02/2021 13:00;11.30;Photovoltaic
6670;25/02/2021 13:00;0.39;Wind
6671;25/02/2021 14:00;2.23;Biomass
6672;25/02/2021 14:00;0.64;Geothermal
6673;25/02/2021 14:00;4.14;Hydro
6674;25/02/2021 14:00;9.88;Photovoltaic
6675;25/02/2021 14:00;0.33;Wind
6676;25/02/2021 15:00;2.36;Biomass
6677;25/02/2021 15:00;0.64;Geothermal
6678;25/02/2021 15:00;5.04;Hydro
6679;25/02/2021 15:00;7.38;Photovoltaic
6680;25/02/2021 15:00;0.42;Wind
6681;25/02/2021 16:00;2.48;Biomass
6682;25/02/2021 16:00;0.64;Geothermal
6683;25/02/2021 16:00;6.36;Hydro
6684;25/02/2021 16:00;3.66;Photovoltaic
6685;25/02/2021 16:00;0.44;Wind
6686;25/02/2021 17:00;2.49;Biomass
6687;25/02/2021 17:00;0.64;Geothermal
6688;25/02/2021 17:00;8.78;Hydro
6689;25/02/2021 17:00;0.51;Photovoltaic
6690;25/02/2021 17:00;0.45;Wind
6691;25/02/2021 18:00;2.55;Biomass
6692;25/02/2021 18:00;0.64;Geothermal
6693;25/02/2021 18:00;9.75;Hydro
6694;25/02/2021 18:00;0.00;Photovoltaic
6695;25/02/2021 18:00;0.43;Wind
6696;25/02/2021 19:00;2.56;Biomass
6697;25/02/2021 19:00;0.64;Geothermal
6698;25/02/2021 19:00;10.24;Hydro
6699;25/02/2021 19:00;0.00;Photovoltaic
6700;25/02/2021 19:00;0.34;Wind
6701;25/02/2021 20:00;2.49;Biomass
6702;25/02/2021 20:00;0.64;Geothermal
6703;25/02/2021 20:00;8.79;Hydro
6704;25/02/2021 20:00;0.00;Photovoltaic
6705;25/02/2021 20:00;0.29;Wind
6706;25/02/2021 21:00;2.32;Biomass
6707;25/02/2021 21:00;0.64;Geothermal
6708;25/02/2021 21:00;5.36;Hydro
6709;25/02/2021 21:00;0.00;Photovoltaic
6710;25/02/2021 21:00;0.33;Wind
6711;25/02/2021 22:00;2.06;Biomass
6712;25/02/2021 22:00;0.64;Geothermal
6713;25/02/2021 22:00;3.95;Hydro
6714;25/02/2021 22:00;0.00;Photovoltaic
6715;25/02/2021 22:00;0.33;Wind
6716;25/02/2021 23:00;1.97;Biomass
6717;25/02/2021 23:00;0.64;Geothermal
6718;25/02/2021 23:00;3.50;Hydro
6719;25/02/2021 23:00;0.00;Photovoltaic
6720;25/02/2021 23:00;0.43;Wind
6721;26/02/2021 00:00;1.94;Biomass
6722;26/02/2021 00:00;0.64;Geothermal
6723;26/02/2021 00:00;2.88;Hydro
6724;26/02/2021 00:00;0.00;Photovoltaic
6725;26/02/2021 00:00;0.42;Wind
6726;26/02/2021 01:00;1.82;Biomass
6727;26/02/2021 01:00;0.64;Geothermal
6728;26/02/2021 01:00;2.64;Hydro
6729;26/02/2021 01:00;0.00;Photovoltaic
6730;26/02/2021 01:00;0.39;Wind
6731;26/02/2021 02:00;1.76;Biomass
6732;26/02/2021 02:00;0.64;Geothermal
6733;26/02/2021 02:00;2.66;Hydro
6734;26/02/2021 02:00;0.00;Photovoltaic
6735;26/02/2021 02:00;0.40;Wind
6736;26/02/2021 03:00;1.80;Biomass
6737;26/02/2021 03:00;0.64;Geothermal
6738;26/02/2021 03:00;2.69;Hydro
6739;26/02/2021 03:00;0.00;Photovoltaic
6740;26/02/2021 03:00;0.30;Wind
6741;26/02/2021 04:00;1.82;Biomass
6742;26/02/2021 04:00;0.64;Geothermal
6743;26/02/2021 04:00;2.69;Hydro
6744;26/02/2021 04:00;0.00;Photovoltaic
6745;26/02/2021 04:00;0.33;Wind
6746;26/02/2021 05:00;1.94;Biomass
6747;26/02/2021 05:00;0.64;Geothermal
6748;26/02/2021 05:00;2.94;Hydro
6749;26/02/2021 05:00;0.00;Photovoltaic
6750;26/02/2021 05:00;0.32;Wind
6751;26/02/2021 06:00;2.17;Biomass
6752;26/02/2021 06:00;0.64;Geothermal
6753;26/02/2021 06:00;5.14;Hydro
6754;26/02/2021 06:00;0.01;Photovoltaic
6755;26/02/2021 06:00;0.29;Wind
6756;26/02/2021 07:00;2.39;Biomass
6757;26/02/2021 07:00;0.64;Geothermal
6758;26/02/2021 07:00;7.19;Hydro
6759;26/02/2021 07:00;0.98;Photovoltaic
6760;26/02/2021 07:00;0.22;Wind
6761;26/02/2021 08:00;2.45;Biomass
6762;26/02/2021 08:00;0.63;Geothermal
6763;26/02/2021 08:00;8.46;Hydro
6764;26/02/2021 08:00;4.37;Photovoltaic
6765;26/02/2021 08:00;0.13;Wind
6766;26/02/2021 09:00;2.43;Biomass
6767;26/02/2021 09:00;0.63;Geothermal
6768;26/02/2021 09:00;6.46;Hydro
6769;26/02/2021 09:00;7.62;Photovoltaic
6770;26/02/2021 09:00;0.09;Wind
6771;26/02/2021 10:00;2.41;Biomass
6772;26/02/2021 10:00;0.62;Geothermal
6773;26/02/2021 10:00;4.60;Hydro
6774;26/02/2021 10:00;9.82;Photovoltaic
6775;26/02/2021 10:00;0.10;Wind
6776;26/02/2021 11:00;2.40;Biomass
6777;26/02/2021 11:00;0.63;Geothermal
6778;26/02/2021 11:00;4.10;Hydro
6779;26/02/2021 11:00;11.28;Photovoltaic
6780;26/02/2021 11:00;0.10;Wind
6781;26/02/2021 12:00;2.27;Biomass
6782;26/02/2021 12:00;0.63;Geothermal
6783;26/02/2021 12:00;3.60;Hydro
6784;26/02/2021 12:00;11.44;Photovoltaic
6785;26/02/2021 12:00;0.18;Wind
6786;26/02/2021 13:00;2.15;Biomass
6787;26/02/2021 13:00;0.63;Geothermal
6788;26/02/2021 13:00;3.54;Hydro
6789;26/02/2021 13:00;11.09;Photovoltaic
6790;26/02/2021 13:00;0.20;Wind
6791;26/02/2021 14:00;2.19;Biomass
6792;26/02/2021 14:00;0.62;Geothermal
6793;26/02/2021 14:00;3.82;Hydro
6794;26/02/2021 14:00;9.70;Photovoltaic
6795;26/02/2021 14:00;0.22;Wind
6796;26/02/2021 15:00;2.34;Biomass
6797;26/02/2021 15:00;0.63;Geothermal
6798;26/02/2021 15:00;4.34;Hydro
6799;26/02/2021 15:00;7.17;Photovoltaic
6800;26/02/2021 15:00;0.29;Wind
6801;26/02/2021 16:00;2.45;Biomass
6802;26/02/2021 16:00;0.63;Geothermal
6803;26/02/2021 16:00;5.93;Hydro
6804;26/02/2021 16:00;3.53;Photovoltaic
6805;26/02/2021 16:00;0.37;Wind
6806;26/02/2021 17:00;2.55;Biomass
6807;26/02/2021 17:00;0.63;Geothermal
6808;26/02/2021 17:00;8.51;Hydro
6809;26/02/2021 17:00;0.50;Photovoltaic
6810;26/02/2021 17:00;0.30;Wind
6811;26/02/2021 18:00;2.61;Biomass
6812;26/02/2021 18:00;0.63;Geothermal
6813;26/02/2021 18:00;10.41;Hydro
6814;26/02/2021 18:00;0.00;Photovoltaic
6815;26/02/2021 18:00;0.27;Wind
6816;26/02/2021 19:00;2.60;Biomass
6817;26/02/2021 19:00;0.64;Geothermal
6818;26/02/2021 19:00;10.68;Hydro
6819;26/02/2021 19:00;0.00;Photovoltaic
6820;26/02/2021 19:00;0.26;Wind
6821;26/02/2021 20:00;2.45;Biomass
6822;26/02/2021 20:00;0.64;Geothermal
6823;26/02/2021 20:00;8.54;Hydro
6824;26/02/2021 20:00;0.00;Photovoltaic
6825;26/02/2021 20:00;0.23;Wind
6826;26/02/2021 21:00;2.26;Biomass
6827;26/02/2021 21:00;0.65;Geothermal
6828;26/02/2021 21:00;6.32;Hydro
6829;26/02/2021 21:00;0.00;Photovoltaic
6830;26/02/2021 21:00;0.22;Wind
6831;26/02/2021 22:00;2.04;Biomass
6832;26/02/2021 22:00;0.65;Geothermal
6833;26/02/2021 22:00;4.54;Hydro
6834;26/02/2021 22:00;0.00;Photovoltaic
6835;26/02/2021 22:00;0.22;Wind
6836;26/02/2021 23:00;1.90;Biomass
6837;26/02/2021 23:00;0.65;Geothermal
6838;26/02/2021 23:00;3.98;Hydro
6839;26/02/2021 23:00;0.00;Photovoltaic
6840;26/02/2021 23:00;0.21;Wind
6841;27/02/2021 00:00;1.62;Biomass
6842;27/02/2021 00:00;0.65;Geothermal
6843;27/02/2021 00:00;3.72;Hydro
6844;27/02/2021 00:00;0.00;Photovoltaic
6845;27/02/2021 00:00;0.22;Wind
6846;27/02/2021 01:00;1.50;Biomass
6847;27/02/2021 01:00;0.65;Geothermal
6848;27/02/2021 01:00;3.26;Hydro
6849;27/02/2021 01:00;0.00;Photovoltaic
6850;27/02/2021 01:00;0.28;Wind
6851;27/02/2021 02:00;1.45;Biomass
6852;27/02/2021 02:00;0.65;Geothermal
6853;27/02/2021 02:00;2.98;Hydro
6854;27/02/2021 02:00;0.00;Photovoltaic
6855;27/02/2021 02:00;0.32;Wind
6856;27/02/2021 03:00;1.49;Biomass
6857;27/02/2021 03:00;0.65;Geothermal
6858;27/02/2021 03:00;3.01;Hydro
6859;27/02/2021 03:00;0.00;Photovoltaic
6860;27/02/2021 03:00;0.33;Wind
6861;27/02/2021 04:00;1.54;Biomass
6862;27/02/2021 04:00;0.65;Geothermal
6863;27/02/2021 04:00;3.04;Hydro
6864;27/02/2021 04:00;0.00;Photovoltaic
6865;27/02/2021 04:00;0.27;Wind
6866;27/02/2021 05:00;1.64;Biomass
6867;27/02/2021 05:00;0.65;Geothermal
6868;27/02/2021 05:00;3.22;Hydro
6869;27/02/2021 05:00;0.00;Photovoltaic
6870;27/02/2021 05:00;0.29;Wind
6871;27/02/2021 06:00;1.73;Biomass
