"","Year","Biomass","Geothermal","Hydro","Photovoltaic","Wind","date"
"342",2020,2.01,0.6554167,6.4104167,1.2125,3.2566667,2020-12-07
"343",2020,1.84875,0.6504167,5.9266667,0.59875,4.81,2020-12-08
"344",2020,2.45875,0.6525,6.7025,0.6316667,4.25,2020-12-09
"345",2020,2.7308333,0.6404167,6.1270833,0.9670833,2.87375,2020-12-10
"346",2020,2.4666667,0.6591667,5.4666667,0.9566667,1.3333333,2020-12-11
"347",2020,1.9258333,0.6504167,4.6504167,0.8325,1.02625,2020-12-12
"348",2020,1.67,0.6516667,4.015,1.48375,4.6883333,2020-12-13
"349",2020,2.5116667,0.63625,5.1070833,1.6566667,4.2533333,2020-12-14
"350",2020,2.6895833,0.6308333,5.5858333,1.22375,0.8541667,2020-12-15
"351",2020,2.50375,0.6395833,6.2116667,1.24625,0.4316667,2020-12-16
"352",2020,2.2845833,0.64125,6.0020833,1.1625,0.2216667,2020-12-17
"353",2020,1.9075,0.6466667,6.0091667,1.1658333,0.3929167,2020-12-18
"354",2020,1.49625,0.65,3.89125,0.88625,0.5408333,2020-12-19
"355",2020,1.4704167,0.6466667,3.3308333,0.8279167,0.6275,2020-12-20
"356",2020,1.51625,0.6491667,4.8654167,0.8895833,0.44125,2020-12-21
"357",2020,2.6545833,0.6420833,4.3358333,1.09125,0.8529167,2020-12-22
"358",2020,2.5354167,0.6195833,4.6395833,0.9766667,1.6558333,2020-12-23
"359",2020,1.4570833,0.6245833,4.02375,0.8966667,4.04,2020-12-24
"360",2020,1.5545833,0.63,3.595,0.8379167,4.12875,2020-12-25
"361",2020,1.64625,0.63,3.4391667,1.0391667,1.8383333,2020-12-26
"362",2020,1.6433333,0.6225,3.3279167,1.4091667,4.0216667,2020-12-27
"363",2020,1.7616667,0.6104167,4.4595833,0.675,6.4270833,2020-12-28
"364",2020,1.80875,0.6095833,4.7404167,0.99125,4.4441667,2020-12-29
"365",2020,1.6779167,0.61,4.8716667,0.8958333,3.59625,2020-12-30
"366",2020,1.6429167,0.6116667,4.3279167,1.81125,3.1029167,2020-12-31
