	Year	Biomass	Geothermal	Hydro	Photovoltaic	Wind	date
352	2017	2.1729167	0.6741667	4.1404167	1.4625	2.69375	18/12/2017
353	2017	2.25	0.6775	3.9358333	1.5679167	1.5666667	19/12/2017
354	2017	2.1470833	0.6791667	3.8683333	1.03	1.6741667	20/12/2017
355	2017	2.0404167	0.67375	3.2920833	1.56875	4.51	21/12/2017
356	2017	1.78375	0.6679167	3.0954167	1.4533333	5.65625	22/12/2017
357	2017	1.5858333	0.6695833	2.4154167	1.65125	3.8495833	23/12/2017
358	2017	1.6004167	0.6691667	2.4395833	1.7245833	1.5229167	24/12/2017
359	2017	1.4758333	0.67	1.87625	1.36375	1.3329167	25/12/2017
360	2017	1.51375	0.67	1.90125	0.7016667	2.34625	26/12/2017
361	2017	1.52625	0.6691667	2.6941667	0.4691667	5.1870833	27/12/2017
362	2017	1.6033333	0.6666667	3.8433333	0.90375	5.1020833	28/12/2017
363	2017	1.6029167	0.6695833	3.4604167	1.57125	3.3625	29/12/2017
364	2017	1.4908333	0.6695833	2.9133333	1.0508333	2.4704167	30/12/2017
365	2017	1.3933333	0.66	2.4116667	0.9483333	1.8633333	31/12/2017
